kind,en,it,source
species,Rockruff,Rockruff,pokeapi:pokemon_species_names.csv
species,Roggenrola,Roggenrola,pokeapi:pokemon_species_names.csv
species,Rolycoly,Rolycoly,pokeapi:pokemon_species_names.csv
species,Rookidee,Rookidee,pokeapi:pokemon_species_names.csv
species,Roselia,Roselia,pokeapi:pokemon_species_names.csv
species,Roserade,Roserade,pokeapi:pokemon_species_names.csv
species,Rotom,Rotom,pokeapi:pokemon_species_names.csv
species,Rowlet,Rowlet,pokeapi:pokemon_species_names.csv
species,Rufflet,Rufflet,pokeapi:pokemon_species_names.csv
species,Runerigus,Runerigus,pokeapi:pokemon_species_names.csv
species,Sableye,Sableye,pokeapi:pokemon_species_names.csv
species,Salamence,Salamence,pokeapi:pokemon_species_names.csv
species,Salandit,Salandit,pokeapi:pokemon_species_names.csv
species,Salazzle,Salazzle,pokeapi:pokemon_species_names.csv
species,Samurott,Samurott,pokeapi:pokemon_species_names.csv
species,Sandaconda,Sandaconda,pokeapi:pokemon_species_names.csv
species,Sandile,Sandile,pokeapi:pokemon_species_names.csv
species,Sandshrew,Sandshrew,pokeapi:pokemon_species_names.csv
species,Sandslash,Sandslash,pokeapi:pokemon_species_names.csv
species,Sandy Shocks,Peldisabbia,pokeapi:pokemon_species_names.csv
species,Sandygast,Sandygast,pokeapi:pokemon_species_names.csv
species,Sawk,Sawk,pokeapi:pokemon_species_names.csv
species,Sawsbuck,Sawsbuck,pokeapi:pokemon_species_names.csv
species,Scatterbug,Scatterbug,pokeapi:pokemon_species_names.csv
species,Sceptile,Sceptile,pokeapi:pokemon_species_names.csv
species,Scizor,Scizor,pokeapi:pokemon_species_names.csv
species,Scolipede,Scolipede,pokeapi:pokemon_species_names.csv
species,Scorbunny,Scorbunny,pokeapi:pokemon_species_names.csv
species,Scovillain,Scovillain,pokeapi:pokemon_species_names.csv
species,Scrafty,Scrafty,pokeapi:pokemon_species_names.csv
species,Scraggy,Scraggy,pokeapi:pokemon_species_names.csv
species,Scream Tail,Codaurlante,pokeapi:pokemon_species_names.csv
species,Scyther,Scyther,pokeapi:pokemon_species_names.csv
species,Seadra,Seadra,pokeapi:pokemon_species_names.csv
species,Seaking,Seaking,pokeapi:pokemon_species_names.csv
species,Sealeo,Sealeo,pokeapi:pokemon_species_names.csv
species,Seedot,Seedot,pokeapi:pokemon_species_names.csv
species,Seel,Seel,pokeapi:pokemon_species_names.csv
species,Seismitoad,Seismitoad,pokeapi:pokemon_species_names.csv
species,Sentret,Sentret,pokeapi:pokemon_species_names.csv
species,Serperior,Serperior,pokeapi:pokemon_species_names.csv
species,Servine,Servine,pokeapi:pokemon_species_names.csv
species,Seviper,Seviper,pokeapi:pokemon_species_names.csv
species,Sewaddle,Sewaddle,pokeapi:pokemon_species_names.csv
species,Sharpedo,Sharpedo,pokeapi:pokemon_species_names.csv
species,Shaymin,Shaymin,pokeapi:pokemon_species_names.csv
species,Shedinja,Shedinja,pokeapi:pokemon_species_names.csv
species,Shelgon,Shelgon,pokeapi:pokemon_species_names.csv
species,Shellder,Shellder,pokeapi:pokemon_species_names.csv
species,Shellos,Shellos,pokeapi:pokemon_species_names.csv
species,Shelmet,Shelmet,pokeapi:pokemon_species_names.csv
species,Shieldon,Shieldon,pokeapi:pokemon_species_names.csv
species,Shiftry,Shiftry,pokeapi:pokemon_species_names.csv
species,Shiinotic,Shiinotic,pokeapi:pokemon_species_names.csv
species,Shinx,Shinx,pokeapi:pokemon_species_names.csv
species,Shroodle,Shroodle,pokeapi:pokemon_species_names.csv
species,Shroomish,Shroomish,pokeapi:pokemon_species_names.csv
species,Shuckle,Shuckle,pokeapi:pokemon_species_names.csv
species,Shuppet,Shuppet,pokeapi:pokemon_species_names.csv
species,Sigilyph,Sigilyph,pokeapi:pokemon_species_names.csv
species,Silcoon,Silcoon,pokeapi:pokemon_species_names.csv
species,Silicobra,Silicobra,pokeapi:pokemon_species_names.csv
species,Silvally,Silvally,pokeapi:pokemon_species_names.csv
species,Simipour,Simipour,pokeapi:pokemon_species_names.csv
species,Simisage,Simisage,pokeapi:pokemon_species_names.csv
species,Simisear,Simisear,pokeapi:pokemon_species_names.csv
species,Sinistcha,Sinistcha,pokeapi:pokemon_species_names.csv
species,Sinistea,Sinistea,pokeapi:pokemon_species_names.csv
species,Sirfetch’d,Sirfetch’d,pokeapi:pokemon_species_names.csv
species,Sizzlipede,Sizzlipede,pokeapi:pokemon_species_names.csv
species,Skarmory,Skarmory,pokeapi:pokemon_species_names.csv
species,Skeledirge,Skeledirge,pokeapi:pokemon_species_names.csv
species,Skiddo,Skiddo,pokeapi:pokemon_species_names.csv
species,Skiploom,Skiploom,pokeapi:pokemon_species_names.csv
species,Skitty,Skitty,pokeapi:pokemon_species_names.csv
species,Skorupi,Skorupi,pokeapi:pokemon_species_names.csv
species,Skrelp,Skrelp,pokeapi:pokemon_species_names.csv
species,Skuntank,Skuntank,pokeapi:pokemon_species_names.csv
species,Skwovet,Skwovet,pokeapi:pokemon_species_names.csv
species,Slaking,Slaking,pokeapi:pokemon_species_names.csv
species,Slakoth,Slakoth,pokeapi:pokemon_species_names.csv
species,Sliggoo,Sliggoo,pokeapi:pokemon_species_names.csv
species,Slither Wing,Alirasenti,pokeapi:pokemon_species_names.csv
species,Slowbro,Slowbro,pokeapi:pokemon_species_names.csv
species,Slowking,Slowking,pokeapi:pokemon_species_names.csv
species,Slowpoke,Slowpoke,pokeapi:pokemon_species_names.csv
species,Slugma,Slugma,pokeapi:pokemon_species_names.csv
species,Slurpuff,Slurpuff,pokeapi:pokemon_species_names.csv
species,Smeargle,Smeargle,pokeapi:pokemon_species_names.csv
species,Smoliv,Smoliv,pokeapi:pokemon_species_names.csv
species,Smoochum,Smoochum,pokeapi:pokemon_species_names.csv
species,Sneasel,Sneasel,pokeapi:pokemon_species_names.csv
species,Sneasler,Sneasler,pokeapi:pokemon_species_names.csv
species,Snivy,Snivy,pokeapi:pokemon_species_names.csv
species,Snom,Snom,pokeapi:pokemon_species_names.csv
species,Snorlax,Snorlax,pokeapi:pokemon_species_names.csv
species,Snorunt,Snorunt,pokeapi:pokemon_species_names.csv
species,Snover,Snover,pokeapi:pokemon_species_names.csv
species,Snubbull,Snubbull,pokeapi:pokemon_species_names.csv
species,Sobble,Sobble,pokeapi:pokemon_species_names.csv
species,Solgaleo,Solgaleo,pokeapi:pokemon_species_names.csv
species,Solosis,Solosis,pokeapi:pokemon_species_names.csv
species,Solrock,Solrock,pokeapi:pokemon_species_names.csv
species,Spearow,Spearow,pokeapi:pokemon_species_names.csv
species,Spectrier,Spectrier,pokeapi:pokemon_species_names.csv
species,Spewpa,Spewpa,pokeapi:pokemon_species_names.csv
species,Spheal,Spheal,pokeapi:pokemon_species_names.csv
species,Spidops,Spidops,pokeapi:pokemon_species_names.csv
species,Spinarak,Spinarak,pokeapi:pokemon_species_names.csv
species,Spinda,Spinda,pokeapi:pokemon_species_names.csv
species,Spiritomb,Spiritomb,pokeapi:pokemon_species_names.csv
species,Spoink,Spoink,pokeapi:pokemon_species_names.csv
species,Sprigatito,Sprigatito,pokeapi:pokemon_species_names.csv
species,Spritzee,Spritzee,pokeapi:pokemon_species_names.csv
species,Squawkabilly,Squawkabilly,pokeapi:pokemon_species_names.csv
species,Squirtle,Squirtle,pokeapi:pokemon_species_names.csv
species,Stakataka,Stakataka,pokeapi:pokemon_species_names.csv
species,Stantler,Stantler,pokeapi:pokemon_species_names.csv
species,Staraptor,Staraptor,pokeapi:pokemon_species_names.csv
species,Staravia,Staravia,pokeapi:pokemon_species_names.csv
species,Starly,Starly,pokeapi:pokemon_species_names.csv
species,Starmie,Starmie,pokeapi:pokemon_species_names.csv
species,Staryu,Staryu,pokeapi:pokemon_species_names.csv
species,Steelix,Steelix,pokeapi:pokemon_species_names.csv
species,Steenee,Steenee,pokeapi:pokemon_species_names.csv
species,Stonjourner,Stonjourner,pokeapi:pokemon_species_names.csv
species,Stoutland,Stoutland,pokeapi:pokemon_species_names.csv
species,Stufful,Stufful,pokeapi:pokemon_species_names.csv
species,Stunfisk,Stunfisk,pokeapi:pokemon_species_names.csv
species,Stunky,Stunky,pokeapi:pokemon_species_names.csv
species,Sudowoodo,Sudowoodo,pokeapi:pokemon_species_names.csv
species,Suicune,Suicune,pokeapi:pokemon_species_names.csv
species,Sunflora,Sunflora,pokeapi:pokemon_species_names.csv
species,Sunkern,Sunkern,pokeapi:pokemon_species_names.csv
species,Surskit,Surskit,pokeapi:pokemon_species_names.csv
species,Swablu,Swablu,pokeapi:pokemon_species_names.csv
species,Swadloon,Swadloon,pokeapi:pokemon_species_names.csv
species,Swalot,Swalot,pokeapi:pokemon_species_names.csv
species,Swampert,Swampert,pokeapi:pokemon_species_names.csv
species,Swanna,Swanna,pokeapi:pokemon_species_names.csv
species,Swellow,Swellow,pokeapi:pokemon_species_names.csv
species,Swinub,Swinub,pokeapi:pokemon_species_names.csv
species,Swirlix,Swirlix,pokeapi:pokemon_species_names.csv
species,Swoobat,Swoobat,pokeapi:pokemon_species_names.csv
species,Sylveon,Sylveon,pokeapi:pokemon_species_names.csv
species,Tadbulb,Tadbulb,pokeapi:pokemon_species_names.csv
species,Taillow,Taillow,pokeapi:pokemon_species_names.csv
species,Talonflame,Talonflame,pokeapi:pokemon_species_names.csv
species,Tandemaus,Tandemaus,pokeapi:pokemon_species_names.csv
species,Tangela,Tangela,pokeapi:pokemon_species_names.csv
species,Tangrowth,Tangrowth,pokeapi:pokemon_species_names.csv
species,Tapu Bulu,Tapu Bulu,pokeapi:pokemon_species_names.csv
species,Tapu Fini,Tapu Fini,pokeapi:pokemon_species_names.csv
species,Tapu Koko,Tapu Koko,pokeapi:pokemon_species_names.csv
species,Tapu Lele,Tapu Lele,pokeapi:pokemon_species_names.csv
species,Tarountula,Tarountula,pokeapi:pokemon_species_names.csv
species,Tatsugiri,Tatsugiri,pokeapi:pokemon_species_names.csv
species,Tauros,Tauros,pokeapi:pokemon_species_names.csv
species,Teddiursa,Teddiursa,pokeapi:pokemon_species_names.csv
species,Tentacool,Tentacool,pokeapi:pokemon_species_names.csv
species,Tentacruel,Tentacruel,pokeapi:pokemon_species_names.csv
species,Tepig,Tepig,pokeapi:pokemon_species_names.csv
species,Terapagos,Terapagos,pokeapi:pokemon_species_names.csv
species,Terrakion,Terrakion,pokeapi:pokemon_species_names.csv
species,Thievul,Thievul,pokeapi:pokemon_species_names.csv
species,Throh,Throh,pokeapi:pokemon_species_names.csv
species,Thundurus,Thundurus,pokeapi:pokemon_species_names.csv
species,Thwackey,Thwackey,pokeapi:pokemon_species_names.csv
species,Timburr,Timburr,pokeapi:pokemon_species_names.csv
species,Ting-Lu,Ting-Lu,pokeapi:pokemon_species_names.csv
species,Tinkatink,Tinkatink,pokeapi:pokemon_species_names.csv
species,Tinkaton,Tinkaton,pokeapi:pokemon_species_names.csv
species,Tinkatuff,Tinkatuff,pokeapi:pokemon_species_names.csv
species,Tirtouga,Tirtouga,pokeapi:pokemon_species_names.csv
species,Toedscool,Toedscool,pokeapi:pokemon_species_names.csv
species,Toedscruel,Toedscruel,pokeapi:pokemon_species_names.csv
species,Togedemaru,Togedemaru,pokeapi:pokemon_species_names.csv
species,Togekiss,Togekiss,pokeapi:pokemon_species_names.csv
species,Togepi,Togepi,pokeapi:pokemon_species_names.csv
species,Togetic,Togetic,pokeapi:pokemon_species_names.csv
species,Torchic,Torchic,pokeapi:pokemon_species_names.csv
species,Torkoal,Torkoal,pokeapi:pokemon_species_names.csv
species,Tornadus,Tornadus,pokeapi:pokemon_species_names.csv
species,Torracat,Torracat,pokeapi:pokemon_species_names.csv
species,Torterra,Torterra,pokeapi:pokemon_species_names.csv
species,Totodile,Totodile,pokeapi:pokemon_species_names.csv
species,Toucannon,Toucannon,pokeapi:pokemon_species_names.csv
species,Toxapex,Toxapex,pokeapi:pokemon_species_names.csv
species,Toxel,Toxel,pokeapi:pokemon_species_names.csv
species,Toxicroak,Toxicroak,pokeapi:pokemon_species_names.csv
species,Toxtricity,Toxtricity,pokeapi:pokemon_species_names.csv
species,Tranquill,Tranquill,pokeapi:pokemon_species_names.csv
species,Trapinch,Trapinch,pokeapi:pokemon_species_names.csv
species,Treecko,Treecko,pokeapi:pokemon_species_names.csv
species,Trevenant,Trevenant,pokeapi:pokemon_species_names.csv
species,Tropius,Tropius,pokeapi:pokemon_species_names.csv
species,Trubbish,Trubbish,pokeapi:pokemon_species_names.csv
species,Trumbeak,Trumbeak,pokeapi:pokemon_species_names.csv
species,Tsareena,Tsareena,pokeapi:pokemon_species_names.csv
species,Turtonator,Turtonator,pokeapi:pokemon_species_names.csv
species,Turtwig,Turtwig,pokeapi:pokemon_species_names.csv
species,Tympole,Tympole,pokeapi:pokemon_species_names.csv
species,Tynamo,Tynamo,pokeapi:pokemon_species_names.csv
species,Type: Null,Tipo Zero,pokeapi:pokemon_species_names.csv
species,Typhlosion,Typhlosion,pokeapi:pokemon_species_names.csv
species,Tyranitar,Tyranitar,pokeapi:pokemon_species_names.csv
species,Tyrantrum,Tyrantrum,pokeapi:pokemon_species_names.csv
species,Tyrogue,Tyrogue,pokeapi:pokemon_species_names.csv
species,Tyrunt,Tyrunt,pokeapi:pokemon_species_names.csv
species,Umbreon,Umbreon,pokeapi:pokemon_species_names.csv
species,Unfezant,Unfezant,pokeapi:pokemon_species_names.csv
species,Unown,Unown,pokeapi:pokemon_species_names.csv
species,Ursaluna,Ursaluna,pokeapi:pokemon_species_names.csv
species,Ursaring,Ursaring,pokeapi:pokemon_species_names.csv
species,Urshifu,Urshifu,pokeapi:pokemon_species_names.csv
species,Uxie,Uxie,pokeapi:pokemon_species_names.csv
species,Vanillish,Vanillish,pokeapi:pokemon_species_names.csv
species,Vanillite,Vanillite,pokeapi:pokemon_species_names.csv
species,Vanilluxe,Vanilluxe,pokeapi:pokemon_species_names.csv
species,Vaporeon,Vaporeon,pokeapi:pokemon_species_names.csv
species,Varoom,Varoom,pokeapi:pokemon_species_names.csv
species,Veluza,Veluza,pokeapi:pokemon_species_names.csv
species,Venipede,Venipede,pokeapi:pokemon_species_names.csv
species,Venomoth,Venomoth,pokeapi:pokemon_species_names.csv
species,Venonat,Venonat,pokeapi:pokemon_species_names.csv
species,Venusaur,Venusaur,pokeapi:pokemon_species_names.csv
species,Vespiquen,Vespiquen,pokeapi:pokemon_species_names.csv
species,Vibrava,Vibrava,pokeapi:pokemon_species_names.csv
species,Victini,Victini,pokeapi:pokemon_species_names.csv
species,Victreebel,Victreebel,pokeapi:pokemon_species_names.csv
species,Vigoroth,Vigoroth,pokeapi:pokemon_species_names.csv
species,Vikavolt,Vikavolt,pokeapi:pokemon_species_names.csv
species,Vileplume,Vileplume,pokeapi:pokemon_species_names.csv
species,Virizion,Virizion,pokeapi:pokemon_species_names.csv
species,Vivillon,Vivillon,pokeapi:pokemon_species_names.csv
species,Volbeat,Volbeat,pokeapi:pokemon_species_names.csv
species,Volcanion,Volcanion,pokeapi:pokemon_species_names.csv
species,Volcarona,Volcarona,pokeapi:pokemon_species_names.csv
species,Voltorb,Voltorb,pokeapi:pokemon_species_names.csv
species,Vullaby,Vullaby,pokeapi:pokemon_species_names.csv
species,Vulpix,Vulpix,pokeapi:pokemon_species_names.csv
species,Wailmer,Wailmer,pokeapi:pokemon_species_names.csv
species,Wailord,Wailord,pokeapi:pokemon_species_names.csv
species,Walking Wake,Acquecrespe,pokeapi:pokemon_species_names.csv
species,Walrein,Walrein,pokeapi:pokemon_species_names.csv
species,Wartortle,Wartortle,pokeapi:pokemon_species_names.csv
species,Watchog,Watchog,pokeapi:pokemon_species_names.csv
species,Wattrel,Wattrel,pokeapi:pokemon_species_names.csv
species,Weavile,Weavile,pokeapi:pokemon_species_names.csv
species,Weedle,Weedle,pokeapi:pokemon_species_names.csv
species,Weepinbell,Weepinbell,pokeapi:pokemon_species_names.csv
species,Weezing,Weezing,pokeapi:pokemon_species_names.csv
species,Whimsicott,Whimsicott,pokeapi:pokemon_species_names.csv
species,Whirlipede,Whirlipede,pokeapi:pokemon_species_names.csv
species,Whiscash,Whiscash,pokeapi:pokemon_species_names.csv
species,Whismur,Whismur,pokeapi:pokemon_species_names.csv
species,Wigglytuff,Wigglytuff,pokeapi:pokemon_species_names.csv
species,Wiglett,Wiglett,pokeapi:pokemon_species_names.csv
species,Wimpod,Wimpod,pokeapi:pokemon_species_names.csv
species,Wingull,Wingull,pokeapi:pokemon_species_names.csv
species,Wishiwashi,Wishiwashi,pokeapi:pokemon_species_names.csv
species,Wo-Chien,Wo-Chien,pokeapi:pokemon_species_names.csv
species,Wobbuffet,Wobbuffet,pokeapi:pokemon_species_names.csv
species,Woobat,Woobat,pokeapi:pokemon_species_names.csv
species,Wooloo,Wooloo,pokeapi:pokemon_species_names.csv
species,Wooper,Wooper,pokeapi:pokemon_species_names.csv
species,Wormadam,Wormadam,pokeapi:pokemon_species_names.csv
species,Wugtrio,Wugtrio,pokeapi:pokemon_species_names.csv
species,Wurmple,Wurmple,pokeapi:pokemon_species_names.csv
species,Wynaut,Wynaut,pokeapi:pokemon_species_names.csv
species,Wyrdeer,Wyrdeer,pokeapi:pokemon_species_names.csv
species,Xatu,Xatu,pokeapi:pokemon_species_names.csv
species,Xerneas,Xerneas,pokeapi:pokemon_species_names.csv
species,Xurkitree,Xurkitree,pokeapi:pokemon_species_names.csv
species,Yamask,Yamask,pokeapi:pokemon_species_names.csv
species,Yamper,Yamper,pokeapi:pokemon_species_names.csv
species,Yanma,Yanma,pokeapi:pokemon_species_names.csv
species,Yanmega,Yanmega,pokeapi:pokemon_species_names.csv
species,Yungoos,Yungoos,pokeapi:pokemon_species_names.csv
species,Yveltal,Yveltal,pokeapi:pokemon_species_names.csv
species,Zacian,Zacian,pokeapi:pokemon_species_names.csv
species,Zamazenta,Zamazenta,pokeapi:pokemon_species_names.csv
species,Zangoose,Zangoose,pokeapi:pokemon_species_names.csv
species,Zapdos,Zapdos,pokeapi:pokemon_species_names.csv
species,Zarude,Zarude,pokeapi:pokemon_species_names.csv
species,Zebstrika,Zebstrika,pokeapi:pokemon_species_names.csv
species,Zekrom,Zekrom,pokeapi:pokemon_species_names.csv
species,Zeraora,Zeraora,pokeapi:pokemon_species_names.csv
species,Zigzagoon,Zigzagoon,pokeapi:pokemon_species_names.csv
species,Zoroark,Zoroark,pokeapi:pokemon_species_names.csv
species,Zorua,Zorua,pokeapi:pokemon_species_names.csv
species,Zubat,Zubat,pokeapi:pokemon_species_names.csv
species,Zweilous,Zweilous,pokeapi:pokemon_species_names.csv
species,Zygarde,Zygarde,pokeapi:pokemon_species_names.csv
stat,Attack,Attacco,pokeapi:stat_names.csv
stat,Defense,Difesa,pokeapi:stat_names.csv
stat,HP,PS,pokeapi:stat_names.csv
stat,Special Attack,Attacco Speciale,pokeapi:stat_names.csv
stat,Special Defense,Difesa Speciale,pokeapi:stat_names.csv
stat,Speed,Velocità,pokeapi:stat_names.csv
stat,accuracy,precisione,pokeapi:stat_names.csv
stat,evasion,elusione,pokeapi:stat_names.csv
type,???,???,pokeapi:type_names.csv
type,Bug,Coleottero,pokeapi:type_names.csv
type,Dark,Buio,pokeapi:type_names.csv
type,Dragon,Drago,pokeapi:type_names.csv
type,Electric,Elettro,pokeapi:type_names.csv
type,Fairy,Folletto,pokeapi:type_names.csv
type,Fighting,Lotta,pokeapi:type_names.csv
type,Fire,Fuoco,pokeapi:type_names.csv
